price,link,title,location,description,Nearest intersection,Bedrooms,Bathrooms,Unit type,Parking included,sqft,sqm
1550.0,/v-apartments-condos/markham-york-region/1-bedroom-ground-level-apartment-for-rent-1500-40-utilities/1695021304,1 Bedroom Ground-Level Apartment for Rent- $1500+40% Utilities,East Gwillimbury,"Beautiful Ground Level, 1-Bedroom Apartment in South Barrie- Quality Finishes-- $1550 Plus 40% utilities Bright, spacious, 1- bedroom garden suite available for long-term lease. Ideally suitable for ...",Sand Road / Oriole Drive,1.5,1.0,Apartment,2,900.0,83.6127
2578.0,/v-apartments-condos/mississauga-peel-region/1-bedroom-apartment-for-rent-3480-havenwood-drive/1693384641,1 Bedroom Apartment for Rent - 3480 Havenwood Drive,Mississauga,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-932-8999. 3480 Havenwood apartments are the perfect ...",Bloor Street / Havenwood Drive,1.0,1.0,Apartment,0,723.0,67.168869
2973.0,/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-3480-havenwood-drive/1687001135,2 Bedroom Apartment for Rent - 3480 Havenwood Drive,Mississauga,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-932-8999. 3480 Havenwood apartments are the perfect ...",Bloor Street / Havenwood Drive,2.0,1.0,Apartment,0,976.0,90.673328
2749.0,/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-3434-eglinton-avenue-east/1694593303,2 Bedroom Apartment for Rent - 3434 Eglinton Avenue East,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 647-932-8991. Eglinton Residences are close to it all! ...",Kingston Road / Scarborough Golf Club Road,2.0,1.0,Apartment,0,994.0,92.345582
2100.0,/v-apartments-condos/city-of-toronto/2-bed-basement-:etobicoke-small-family-2100/1695021237,2 Bed Basement :Etobicoke- Small Family-$2100,Toronto,"SPACIOUS 2-BEDROOM BASEMENT APARTMENT - MOVE-IN READY! Location: Inverdon Road, M9C 4L5, Etobicoke, Toronto SIZE: Over 1000 sqft ROOMS: 2 bedrooms, 1 bathroom, full kitchen FEATURES: Child-safe ...",The East Mall / Talgarth Road,2.0,1.0,Basement,2,1000.0,92.903
2200.0,/v-apartments-condos/mississauga-peel-region/all-inclusive-2-bedroom-basement-apartment-2200-month/1695021192,All-Inclusive 2-Bedroom Basement Apartment $2200/Month,Brampton,"Hello, I hope you are having a beautiful day! I have a cozy, newly renovated 2 bedroom, 1 bathroom basement available for rent immediately. Looking for respectful, tidy, and responsible tenant(s)! -2 ...",McLaughlin Road North / Denison Avenue,2.0,1.0,Basement,1,698.0,64.846294
2774.0,/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-3045-queen-frederica-dr/1688389405,2 Bedroom Apartment for Rent - 3045 Queen Frederica Dr,Mississauga / Peel Region,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 647-932-9025 Promotions: For available units, please call: ...",Dundas Street East / Blundell Road,2.0,1.0,Apartment,0,790.0,73.39337
2292.0,/v-apartments-condos/mississauga-peel-region/1-bedroom-apartment-for-rent-3045-queen-frederica-dr/1688027287,1 Bedroom Apartment for Rent - 3045 Queen Frederica Dr,Mississauga,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 647-932-9025 Promotions: For available units, please call: ...",Dundas Street East / Blundell Road,1.0,1.0,Apartment,0,628.0,58.343084
3167.0,/v-apartments-condos/city-of-toronto/3-bedroom-apartment-for-rent-295-dufferin-street/1689951105,3 Bedroom Apartment for Rent - 295 Dufferin Street,City of Toronto,"295 Dufferin Street is conveniently located minutes away from Liberty Village in Toronto, with hundreds of stores and restaurants right at your doorstep, Dufferin Crossing is the building to be in. ...",Dufferin Street / Melbourne Avenue,3.0,1.0,Apartment,0,776.0,72.092728
2749.0,/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-2757-kipling-avenue/1692309675,2 Bedroom Apartment for Rent - 2757 Kipling Avenue,Toronto,"Virtual Open House: Please view our available units by clicking on the virtual tour below. Call: 647-932-9008. 2757 Kipling Avenue is a lovely building which has been completely renovated, new ...",Kipling Avenue / Beaconhill Road,2.0,1.0,Apartment,0,884.0,82.126252
2499.0,/v-apartments-condos/city-of-toronto/scarborough-2-bedroom-apartment-for-rent-2700-and-2702-lawrenc/1692971995,Scarborough 2 Bedroom Apartment for Rent - 2700 and 2702 Lawrenc,Scarborough,"Virtual Open House: Please take a virtual tour of our available units now, or request a video tour. Promotions: ALL UTILITIES INCLUDED! Community living! 2700 and 2702 Lawrence Ave, E. at Lawrence ...",Lawrence Avenue East / Brockley Drive,2.0,1.0,Apartment,0,750.0,69.67725
2906.0,/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-351-the-west-mall-25-eva-rd/1694894986,2 Bedroom Apartment for Rent - 351 The West Mall & 25 Eva Rd,Etobicoke,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 932-0103. Welcome to 25 Eva Road located in the heart ...",The West Mall / Eva Road,2.0,1.0,Apartment,0,1022.0,94.946866
2499.0,/v-apartments-condos/mississauga-peel-region/1-bedroom-apartment-for-rent-351-the-west-mall-25-eva-rd/1691254797,1 Bedroom Apartment for Rent - 351 The West Mall & 25 Eva Rd,Mississauga / Peel Region,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 932-0103. Welcome to 25 Eva Road located in the heart ...",The West Mall / Eva Road,1.0,1.0,Apartment,0,769.0,71.442407
1750.0,/v-apartments-condos/city-of-toronto/apartment-for-rent/1695021064,APARTMENT FOR RENT,Toronto,Cozy one bedroom apartments near shopping and transit.,Marlee Avenue / Glen Park Avenue,1.0,1.0,Basement,0,300.0,27.8709
1799.0,/v-apartments-condos/city-of-toronto/studio-apartment-for-rent-25-cougar-court/1693655731,Studio Apartment for Rent - 25 Cougar Court,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-932-8966 Promotions: To view available units, ...",Cedar Drive / Gatesview Avenue,0.0,1.0,Apartment,0,551.0,51.189553
2737.0,/v-apartments-condos/city-of-toronto/1bdrm-apartment-for-rent-245-lakeshore-drive/1694593297,1bdrm Apartment for Rent - 245 Lakeshore Drive,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 647-932-9011. Enjoy waterfront leisure living at 245 ...",Lake Shore Boulevard West / 13th Street,1.0,1.0,Apartment,0,670.0,62.24501
2799.0,/v-apartments-condos/city-of-toronto/2bdrm-apartment-for-rent-245-lakeshore-drive/1684195230,2bdrm Apartment for Rent - 245 Lakeshore Drive,City of Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 647-932-9011. Enjoy waterfront leisure living at 245 ...",Lake Shore Boulevard West / 13th Street,2.0,1.0,Apartment,0,870.0,80.82561
2415.0,/v-apartments-condos/city-of-toronto/1bdrm-apartment-for-rent-24-tyndall-avenue/1690452530,1bdrm Apartment for Rent - 24 Tyndall Avenue,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-932-9037. 24 Tyndall Avenue is located near Liberty ...",Springhurst Avenue / Tyndall Avenue,1.0,1.0,Apartment,0,642.0,59.643726
1699.0,/v-apartments-condos/city-of-toronto/studio-apartment-for-rent-24-tyndall-avenue/1689778687,Studio Apartment for Rent - 24 Tyndall Avenue,City of Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-932-9037. 24 Tyndall Avenue is located near Liberty ...",Springhurst Avenue / Tyndall Avenue,0.0,1.0,Apartment,0,246.0,22.854138
1695.0,/v-apartments-condos/city-of-toronto/renovated-bachelor-bathurst-st-clair/1692972405,Renovated Bachelor @ Bathurst & St. Clair,Toronto,"Viewings To schedule a viewing, please call 647-694-3951. 1516 Bathurst St. Toronto, ON M5P 3H3 Bathurst St. and St. Clair Ave. W Located in the Humewood-Cedervale neighbourhood. Walking distance to ...",Bathurst Street / Tichester Road,0.0,1.0,Apartment,0,396.0,36.789588
2814.0,/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-223-247-the-west-mall/1692385436,2 Bedroom Apartment for Rent - 223-247 The West Mall,Mississauga / Peel Region,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 223-247 the West Mall are three storey buildings offering ...",Neilson Drive / Rickshaw Avenue,2.0,1.0,Apartment,0,898.0,83.426894
2795.0,/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-211-215-and-219-the-west-mall/1692469766,"2 Bedroom Apartment for Rent - 211, 215 and 219 The West Mall",Mississauga / Peel Region,"211, 2015 and 219 the West Mall is a townhouse complex with bachelor and two bedrooms townhomes. Enjoy the city at your doorstep. These beautiful townhouses offer immediate access to Highway 427, ...",Neilson Drive / Rickshaw Avenue,2.0,1.0,Apartment,0,969.0,90.02300699999999
2452.0,/v-apartments-condos/city-of-toronto/1bdrm-apartment-for-rent-2-hill-heights-road/1694971401,1bdrm Apartment for Rent - 2 Hill Heights Road,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call today: 647-932-9001. A family friendly community! With ...",Berry Road / Park Lawn Road,1.0,1.0,Apartment,0,662.0,61.501786
2549.0,/v-apartments-condos/city-of-toronto/2bdrm-apartment-for-rent-2-hill-heights-road/1684189456,2bdrm Apartment for Rent - 2 Hill Heights Road,City of Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call today: 647-932-9001. A family friendly community! With ...",Berry Road / Park Lawn Road,2.0,1.0,Apartment,0,929.0,86.306887
2615.0,/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-1915-martin-grove-rd/1693305346,2 Bedroom Apartment for Rent - 1915 Martin Grove Rd,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. (647) 370-1976. Martella Place located at 1915 Martin Grove ...",Martin Grove Road / Garfella Drive,2.0,1.0,Apartment,0,913.0,84.820439
2699.0,/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-19-23-craigton-drive/1691199336,2 Bedroom Apartment for Rent - 19 & 23 Craigton Drive,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 19 & 23 Craigton SLPropertyWebsite19 & 23 Craigton ...",Craigton Drive / Rannock Street,2.0,1.0,Apartment,0,870.0,80.82561
2399.0,/v-apartments-condos/mississauga-peel-region/brampton-2-bedrooms-apartment-for-rent-186-church-street-east/1686103093,"Brampton 2 Bedrooms Apartment for Rent - 186 Church Street, East",Mississauga / Peel Region,"Current Promotions All Utilities Included!Virtual Open House: All Utilities Included! Promotions: Call to view available units now: (905) 457-4796 Lovely apartments for rent at The Nottingham, ...",Kennedy Road North / Church Street East,2.0,1.0,Apartment,0,955.0,88.722365
1649.0,/v-apartments-condos/mississauga-peel-region/bachelor-apartment-for-rent-182-church-street-east/1693358611,"Bachelor Apartment for Rent - 182 Church Street, East",Brampton,Promotions: All Utilities Included! Call to view available units now. 905-451-6542 Maison Neuf Apartments are conveniently located at 182 Church Street in East in Brampton. This great family friendly ...,Kennedy Road North / Church Street East,0.0,1.0,Apartment,0,500.0,46.4515
2600.0,/v-apartments-condos/city-of-toronto/wilson-keele-furnished-apt-2-bedroom-3-beds-2-parking/1695020738,"Wilson/Keele | Furnished Apt , 2 Bedroom, 3 Beds, 2 Parking",City of Toronto,If interested reply with a bit about yourself Length of stay Total number of occupants Employment/School Status: Are you working (type of work you do) ****Read ad in Full before inquiring**** If ad ...,Culford Road / Burr Avenue,2.5,1.0,Basement,2,1400.0,130.0642
1000.0,/v-apartments-condos/city-of-toronto/private-room-rent/1695020730,Private room rent,City of Toronto,"One room in a Beautiful 3 bedroom basement apartment available for rent from July, 2024 in Scarborough. Rent is $900 per room for 1 person and $1000 for 2 person with rogers internet included. 15% ...",Coronation Drive / Shoreview Drive,2.0,1.0,Basement,0,700.0,65.0321
2200.0,/v-apartments-condos/mississauga-peel-region/fully-finished-apartment-for-rent/1695020481,Fully finished apartment for rent.,Mississauga / Peel Region,"Centrally located fully furnished spacious apartment for rent. The basement apartment is available for minimum one year and includes: separate entrance, 1 bedroom, den / workspace with a desk and ...",Osprey Boulevard / Snowflake Lane,1.0,1.0,Basement,1,700.0,65.0321
2164.0,/v-apartments-condos/city-of-toronto/studio-apartment-for-rent-155-wellesley-street-east/1692385411,Studio Apartment for Rent - 155 Wellesley Street East,City of Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call now! 647-932-9041. Promotions: For available units, ...",Homewood Avenue / Wellesley Street East,0.0,1.0,Apartment,0,439.0,40.784417
1662.0,/v-apartments-condos/city-of-toronto/parkdale-bachelor-apartment-for-rent-150-dowling-avenue/1682150518,Parkdale Bachelor Apartment for Rent - 150 Dowling Avenue,Toronto,"Quiet seven-storey high-rise rests in mature community. Parkdale is popular! This rental community has a good dose of cool. Just up on Queen Street, there are a great variety of independent shops, ...",King Street West / Dowling Avenue,0.0,1.0,Apartment,0,450.0,41.80635
2663.0,/v-apartments-condos/city-of-toronto/parkdale-2-bedroom-apartment-for-rent-150-dowling-avenue/1690452522,Parkdale 2 Bedroom Apartment for Rent - 150 Dowling Avenue,Toronto,"Quiet seven-storey high-rise rests in mature community. Parkdale is popular! This rental community has a good dose of cool. Just up on Queen Street, there are a great variety of independent shops, ...",King Street West / Dowling Avenue,2.0,1.0,Apartment,0,915.0,85.00624499999999
3198.0,/v-apartments-condos/mississauga-peel-region/3-bedroom-apartment-for-rent-15-eva-rd/1691262256,3 Bedroom Apartment for Rent - 15 Eva Rd,Etobicoke,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing 647-932-8994. Welcome to Diplomat Apartments located in the ...",The West Mall / Eva Road,3.0,1.0,Apartment,0,1102.0,102.379106
2249.0,/v-apartments-condos/city-of-toronto/bach-apartment-for-rent-15-dundonald-street/1692469788,bach Apartment for Rent - 15 Dundonald Street,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-932-8987.At 15 Dundonald you will find condo-style ...",Yonge Street / Dundonald Street,0.0,1.0,Apartment,0,531.0,49.331493
2604.0,/v-apartments-condos/mississauga-peel-region/1-bedroom-apartment-for-rent-1485-williamsport-drive/1693305339,1 Bedroom Apartment for Rent - 1485 Williamsport Drive,Mississauga,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: (416) 904-8190. Pacific Way Apartments is nestled in ...",Bloor Street / Havenwood Drive,1.0,1.0,Apartment,0,675.0,62.709525
2408.0,/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1450-sheppard-ave-w/1694817353,1 Bedroom Apartment for Rent - 1450 Sheppard Ave W,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-932-9028. This beautiful North York building is ...",Sentinel Road / Brookwell Drive,1.0,1.0,Apartment,0,662.0,61.501786
2883.0,/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-1450-sheppard-ave-w/1691292362,2 Bedroom Apartment for Rent - 1450 Sheppard Ave W,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 647-932-9028. This beautiful North York building is ...",Sentinel Road / Brookwell Drive,2.0,1.0,Apartment,0,910.0,84.54173
2409.0,/v-apartments-condos/city-of-toronto/1bdrm-apartment-for-rent-143-stephen-drive/1693944905,1bdrm Apartment for Rent - 143 Stephen Drive,Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Promotions: The safest way to find your new home. 143 Stephen ...",Berry Road / Kinsdale Boulevard,1.0,1.0,Apartment,0,597.0,55.463091
2493.0,/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-1350-danforth-road/1694894813,2 Bedroom Apartment for Rent - 1350 Danforth Road,Scarborough,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 226-407-4166. Newly renovated, spacious apartments for ...",Danforth Road / Thicketwood Drive,2.0,1.0,Apartment,0,1025.0,95.225575
2153.0,/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1350-danforth-road/1692229210,1 Bedroom Apartment for Rent - 1350 Danforth Road,Scarborough,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 226-407-4166. Newly renovated, spacious apartments for ...",Danforth Road / Thicketwood Drive,1.0,1.0,Apartment,0,685.0,63.638555
2929.0,/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-1315-silver-spear-road/1690124352,2 Bedroom Apartment for Rent - 1315 Silver Spear Road,Mississauga / Peel Region,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. 1315 Silver Spear Road is a rental community in Mississauga. ...",Burnhamthorpe Road East / Hickory Drive,2.0,1.0,Apartment,0,863.0,80.175289
2499.0,/v-apartments-condos/markham-york-region/north-york-2-bedroom-apartment-for-rent-1303-1307-wilson-ave/1692229215,North York 2 Bedroom Apartment for Rent - 1303 - 1307 Wilson Ave,Markham / York Region,Promotions: The safest way to find your new home. Call: (647) 370-5546 1303 – 1307 Wilson Avenue boast accessible midtown living! Lu Ray Apartments are conveniently located between Keele and Jane on ...,Wilson Avenue / Ridge Road,2.0,1.0,Apartment,0,784.0,72.835952
2249.0,/v-apartments-condos/markham-york-region/north-york-1-bedroom-apartment-for-rent-1303-1307-wilson-ave/1693358651,North York 1 Bedroom Apartment for Rent - 1303 - 1307 Wilson Ave,North York,Promotions: The safest way to find your new home. Call: (647) 370-5546 1303 – 1307 Wilson Avenue boast accessible midtown living! Lu Ray Apartments are conveniently located between Keele and Jane on ...,Wilson Avenue / Ridge Road,1.0,1.0,Apartment,0,587.0,54.534061
1799.0,/v-apartments-condos/oakville-halton-region/collingwood-1-bedroom-apartment-for-rent-120-elm-street/1691275344,Collingwood 1 Bedroom Apartment for Rent - 120 Elm Street,Oakville / Halton Region,Promotions: All inclusive with a great mountain view. Call today: (705) 888-0878 Welcome to 120 Elm St in Collingwood! A lovely rental low rise building in the heart of ski country near Blue ...,1st Street / Elm Street,1.0,1.0,Apartment,0,724.0,67.261772
2799.0,/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-12-kinsdale-blvd/1687981315,2 Bedroom Apartment for Rent - 12 Kinsdale Blvd.,Toronto,"12 Kinsdale Boulevard is located in a family friendly community! With schools and parks, this vibrant rental community is ideal for families. The area also has a great variety of shops and services, ...",Park Lawn Road / Kinsdale Boulevard,2.0,1.0,Apartment,0,839.0,77.945617
2437.0,/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-115-dowling-avenue/1692469703,1 Bedroom Apartment for Rent - 115 Dowling Avenue,City of Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Call: 416-270-9267. Clairview Manor rental apartment building ...",King Street West / Dowling Avenue,1.0,1.0,Apartment,0,625.0,58.064375
2535.0,/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-100-gloucester-st/1694188984,1 Bedroom Apartment for Rent - 100 Gloucester St,Toronto,"Gloucester Apartments are close to it all! Located at Gloucester Street and Jarvis Street, these apartments are in the Church-Yonge Corridor neighborhood in Toronto. Nearby parks include Cawthra ...",Jarvis Street / Gloucester Street,1.0,1.0,Apartment,0,639.0,59.365017
1924.0,/v-apartments-condos/city-of-toronto/studio-apartment-for-rent-100-gloucester-st/1692972068,Studio Apartment for Rent - 100 Gloucester St,Toronto,"Gloucester Apartments are close to it all! Located at Gloucester Street and Jarvis Street, these apartments are in the Church-Yonge Corridor neighborhood in Toronto. Nearby parks include Cawthra ...",Jarvis Street / Gloucester Street,0.0,1.0,Apartment,0,418.0,38.833454
1949.0,/v-apartments-condos/city-of-toronto/scarborough-1-bedroom-apartment-for-rent-10-macey-avenue/1691275395,Scarborough 1 Bedroom Apartment for Rent - 10 Macey Avenue,City of Toronto,Current Promotions Call now to schedule a video tour or make an appointment for in person viewing.Virtual Open House: Call now to schedule a video tour or make an appointment for in person viewing. ...,Danforth Avenue / Thora Avenue,1.0,1.0,Apartment,0,677.0,62.895331
2195.0,/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1-rannock-32-craigton-40-craigt/1692469724,"1 Bedroom Apartment for Rent - 1 Rannock, 32 Craigton, 40 Craigt",City of Toronto,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Just outside the front door of this Scarborough, Toronto ...",Pharmacy Avenue / Ashtonbee Road,1.0,1.0,Apartment,0,620.0,57.59986
2434.0,/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-1-rannock-32-craigton-40-craigt/1694516064,"2 Bedroom Apartment for Rent - 1 Rannock, 32 Craigton, 40 Craigt",Scarborough,"Virtual Open House: View our units by clicking the virtual tour link, schedule a video tour or make an appointment for in person viewing. Just outside the front door of this Scarborough, Toronto ...",Pharmacy Avenue / Ashtonbee Road,2.0,1.0,Apartment,0,990.0,91.97397
2695.0,/v-apartments-condos/city-of-toronto/2-bedroom-den-renovated-2nd-floor-all-incl-church-rosemount/1694683420,2 Bedroom+Den renovated 2nd floor all incl.(Church & Rosemount),Toronto,2 Bedroom plus den Apartment All included Bright Sun filled Private Separate Entrance Beautiful Deck Parking included Includes Heat Includes air Conditioning Includes Electricity Includes water ...,Rosemount Avenue / William Street,2.5,1.0,Apartment,1,800.0,74.3224
2015.0,/v-apartments-condos/oakville-halton-region/collingwood-2-bedroom-apartment-for-rent:/1691807332,Collingwood 2 Bedroom Apartment for Rent:,Oakville / Halton Region,"Building Description Promotions $300 OFF FIRST MONTH'S RENT* *Conditions apply. Please inquire After a full day on the golf course, hiking along the Georgian Trail or enjoying a gondola ride at Blue ...",High Street / 10th Street,2.0,1.0,Apartment,0,747.0,69.398541
2210.0,/v-apartments-condos/oakville-halton-region/collingwood-3-bedroom-apartment-for-rent:/1691254467,Collingwood 3 Bedroom Apartment for Rent:,Collingwood,"Building Description Promotions $300 OFF FIRST MONTH'S RENT* *Conditions apply, inquire for details. It's Saturday morning. What are you going to do first: get your heart pumping in this Skyline ...",High Street / 10th Street,3.0,1.0,Apartment,0,1066.0,99.034598
1850.0,/v-apartments-condos/oakville-halton-region/collingwood-1-bedroom-apartment-for-rent:/1691254464,Collingwood 1 Bedroom Apartment for Rent:,Collingwood,"Building Description Promotions $300 OFF FIRST MONTH'S RENT* *Conditions apply, inquire for details. It's Saturday morning. What are you going to do first: get your heart pumping in this Skyline ...",High Street / 10th Street,1.0,1.0,Apartment,0,557.0,51.746971
2850.0,/v-apartments-condos/city-of-toronto/fabulous-1-1-bedroom-condo-apartment-in-downtown-toronto/1695019215,Fabulous 1+1 Bedroom Condo Apartment in Downtown Toronto,City of Toronto,"Fabulous 1+1 Bedroom Condo Apartment in Downtown Toronto, intersection Bay&College. Walking distance to UofT Close to U of T and Ryerson University, none-smoking, Long Term leasing. University ...",Bay Street / Grosvenor Street,1.5,1.0,Condo,0,609.0,56.577927
2300.0,/v-apartments-condos/mississauga-peel-region/2-bedroom-basement-apartment-for-rent/1695018996,2 Bedroom Basement Apartment for Rent,Mississauga / Peel Region,- 2 Bedroom + 1 Washroom - Very close to Heartland (Walking distance) - Newly renovated - Separate laundary - Separate entrance - Ready to occupy - Preference- Family / Working professionals - Tenant ...,Sombrero Way / Nimbus Gate,2.0,1.0,Basement,1,1200.0,111.4836
2500.0,/v-apartments-condos/oakville-halton-region/condo-for-rent-2500-plains-road-east-burlington/1692038790,"Condo for rent $2500/plains road east, Burlington",Burlington,"Newly built condo in Burlington for rent. 1 bedroom plus a den, 1 bathroom and a balcony. Laundry in unit, 1 underground parking spot, gym, games room and party room for hosting guests. Hydro and ...",Plains Road East / Downsview Drive,1.5,1.0,Condo,1,710.0,65.96113
1800.0,/v-apartments-condos/markham-york-region/walkout-basement-unit-for-rent/1694788267,Walkout Basement Unit for Rent,East Gwillimbury,"Walk-out basement. Close to Costco, Walmart and GO Train Hydro, Water and High-speed Faber internet are included. Separate Entrance And laundry room. Huge storage Space. 24-hour security camera and ...",Green Lane West / Lady Gwillim Avenue,2.0,1.0,Basement,1,600.0,55.7418
2000.0,/v-apartments-condos/city-of-toronto/brand-new-1-bed-1-bathroom-condo-for-rent-in-the-annex/1692608767,Brand New 1 Bed 1 Bathroom Condo For Rent in the Annex,Toronto,"Introducing Oscar Residences, an intimate boutique building on Dupont & Bathurst, in the highly sought-after Annex neighbourhood. Walking distance to TTC and walk score of 92. Brand New, Never ...",Dupont Street / Palmerston Avenue,0.0,1.0,Condo,0,430.0,39.94829
2299.0,/v-apartments-condos/city-of-toronto/large-1-bedroom-toronto-apartment-newly-renovated-forest-hill/1668667312,Large 1-Bedroom Toronto Apartment -NEWLY RENOVATED - Forest Hill,Toronto,"ASK ABOUT OUR EXCLUSIVE MOVE-IN INCENTIVES!* Rosebury Square offers large spacious apartments in the heart of city. Only a ten minute walk away from Eglinton West subway, Glencairn subway & the LRT. ...",Marlee Avenue / Ridelle Avenue,1.0,1.0,Apartment,0,700.0,65.0321
2799.0,/v-apartments-condos/city-of-toronto/large-2-bedroom-toronto-apartment-rent-today/1694237022,Large 2-Bedroom Toronto Apartment - RENT TODAY!,Toronto,"Ask About Our Exclusive Move-In Incentives Today! Location, Community, Spacious Living. It Starts Here! Rosebury Square offers large spacious luxury apartments in the heart of city. Only a ten minute ...",Marlee Avenue / Castlefield Avenue,2.0,1.0,Apartment,0,950.0,88.25785
2799.0,/v-apartments-condos/city-of-toronto/large-2-bedroom-toronto-apartment-rent-today/1694257898,Large 2-Bedroom Toronto Apartment - RENT TODAY!,Toronto,"Ask About Our Exclusive Move-In Incentives Today! Location, Community, Spacious Living. It Starts Here! Rosebury Square offers large spacious luxury apartments in the heart of city. Only a ten minute ...",Marlee Avenue / Castlefield Avenue,2.0,1.0,Apartment,0,950.0,88.25785
2749.0,/v-apartments-condos/city-of-toronto/large-2-bedroom-toronto-apartment-rent-today/1694257897,Large 2-Bedroom Toronto Apartment - RENT TODAY!,Toronto,"Ask About Our Exclusive Move-In Incentives Today! Location, Community, Spacious Living. It Starts Here! Rosebury Square offers large spacious luxury apartments in the heart of city. Only a ten minute ...",Marlee Avenue / Castlefield Avenue,2.0,1.0,Apartment,0,950.0,88.25785
2299.0,/v-apartments-condos/city-of-toronto/1-bedroom-toronto-apartment-newly-renovated-forest-hill/1668667319,1 Bedroom Toronto Apartment - NEWLY RENOVATED - Forest Hill,Toronto,ASK ABOUT OUR EXCLUSIVE MOVE-IN INCENTIVES!* 1 Bedrooms Starting at $2299! Rosebury Square offers large spacious luxury apartments in the heart of city. Only a ten minute walk away from Eglinton West ...,Elm Ridge Drive / Roselawn Avenue,1.0,1.0,Apartment,0,700.0,65.0321
1825.0,/v-apartments-condos/city-of-toronto/forest-hill-studio-apartment-for-rent/1692209659,Forest Hill - Studio Apartment for Rent,City of Toronto,"Stationed along the active Eglinton Avenue in Midtown Toronto, Forest Hill Residences offers studios, one, two, three bedroom suites, and penthouse apartments for rent. The top-ranking schools and ...",Eglinton Avenue East / Sutherland Drive,0.0,1.0,Apartment,0,500.0,46.4515
